YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,a.net_incm_pos_IND,a.net_incm_pos,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2013,4,41,1,0,423379,0,673051260,0,78277506,0,133146382,0,1857793,0,253831931,0,135967,0,1027016,0,27041363,0,7323387,0,753671,0,41493071,0,221268163,0,137379282,0,288567,0,110742,0,14362943,0,31898423,0,10251801,0,11802488,0,673051260,0,111846123,0,115325923,0,50591814,0,32178930,0,84000631,0,15672335,0,263435505,0,14908191,0,32913514,0,228124414,0,12510615,0,2402347094,0,2373935681,0,111513,0,1969152,0,26330748,0,2313131283,0,1925332693,0,33875238,0,138023174,0,7496328,0,1821455,0,32509973,0,27229419,0,7001788,0,1933309,0,12940154,1,3059,0,15732732,0,3828838,0,11048335,0,117409,0,94237377,0,89215811,0,94668161,0,94720219,0,52058,0,89104298,0,5225347,0,685665,0,1122092,0,73670,0,30916,0,3313004,0,314421,0,376983,0,62562,0,24095,0,141947,0,117852,0,26419,0,14421,0,11930
2013,4,42,12,0,356,0,96254011,0,6570032,0,23368316,0,392687,0,31491297,0,4132,0,684516,0,3658777,0,248737,0,20513,0,8739694,0,23140096,0,11938206,0,102133,0,76281,0,1192690,0,7158222,0,1030105,0,3312135,0,96254011,0,18987736,0,8179691,0,7136261,0,1887693,0,18106775,0,2187714,0,39768141,0,422304,0,2785561,0,38394812,0,1834536,0,271195206,0,269112513,0,20275,0,368371,0,1694047,0,263131774,0,232211065,0,1182145,0,12263843,0,585330,0,135692,0,1719059,0,1756247,0,810808,0,366482,0,2408857,0,0,0,1213286,0,620585,0,1442416,0,5538,0,6410422,0,8063432,0,8624000,0,8641106,0,17106,0,8043157,0,602299,0,228109,0,280766,0,47100,0,-527,0,46852,0,21573,0,32484,0,10910,0,-43030,0,50061,0,93091,0,11085,0,7580,0,3505
2013,4,42,11,0,593,0,41375599,0,3247938,0,10761736,0,211011,0,14353129,0,8796,0,57689,0,2110022,0,279766,0,42177,0,3170656,0,10706712,0,6222389,0,3989,0,1021,0,462599,0,2161818,0,429378,0,872371,0,41375599,0,8182487,0,5060899,0,3399988,0,971130,0,4958356,0,791052,0,18011686,0,431432,0,1299803,0,16943828,0,663376,0,127946581,0,127012758,0,8513,0,81286,0,844025,0,123516205,0,108012924,0,943015,0,6079657,0,302528,0,94819,0,937197,0,929318,0,366647,0,156226,0,725587,0,96,0,551707,0,216195,0,604607,0,1126,0,3594556,0,4430376,0,4618338,0,4619198,0,861,0,4421863,0,178416,0,71411,0,76441,0,2341,0,517,0,27706,0,13477,0,15878,0,2401,0,4581,0,11657,0,7076,0,1071,0,510,0,515
2013,4,42,10,0,1213,0,41992629,0,3855392,0,12138897,0,195858,0,15142973,0,8605,1,141419,0,2127603,0,281591,1,23024,0,1918245,0,11501504,0,6990104,0,0,0,0,0,498345,0,1230373,0,312398,0,623017,0,41992629,0,9956273,0,5742246,0,3061210,0,1584600,0,4197075,0,415000,0,17036224,0,399794,0,1195601,0,16243667,0,802838,0,136699597,0,135729466,0,8581,0,104444,0,857106,0,131685374,0,114045804,0,1361866,0,6885468,0,340434,0,114054,0,1187641,0,1019706,0,416559,0,95761,0,763085,0,0,0,495533,0,260782,0,669035,0,6317,0,4023328,0,5014222,0,5128421,0,5156773,1,28352,0,5005641,0,89768,0,50020,0,39945,0,6141,0,1008,0,-7346,0,16028,0,18660,1,2632,0,16984,0,20768,1,3784,1,1712,1,786,1,926
2013,4,42,9,0,3649,0,56331226,0,6623386,0,16076648,0,268382,0,19528179,1,8446,1,65327,0,2639110,0,521334,0,92804,0,3063390,0,15008198,0,9883953,1,5573,1,1458,0,640896,0,1815842,0,499898,0,895783,0,56331226,0,12276533,0,6771851,0,3803430,0,2023426,0,4585741,0,782734,0,26087510,0,673152,0,2088944,0,24498619,0,1173205,0,195876127,0,194607884,0,6670,0,134030,0,1127543,0,188102044,0,159762435,0,2727367,0,11144634,0,481453,0,157025,0,1878495,0,2149002,0,541586,0,126778,0,774589,0,0,0,740752,0,345421,0,938793,0,12683,0,6321031,0,7774083,0,8175327,0,8175327,0,0,0,7767413,0,384447,0,88351,0,78760,0,11679,0,8288,0,197369,0,23607,0,27519,0,3913,0,-140,0,2038,1,2178,0,1966,1,577,1,1366
2013,4,42,8,0,5272,0,38322390,0,4323250,0,12445289,0,167998,0,13043527,1,6974,0,0,0,1984966,0,186620,1,160800,0,1265425,0,10262286,0,6744503,1,170916,1,29420,0,394318,0,941665,0,196379,0,274655,0,38322390,0,8640849,0,4490869,0,3658155,0,1541065,0,3430344,0,685920,0,15875188,0,662845,0,2176811,0,13768082,0,732549,0,143731165,0,142722001,1,3841,0,91335,0,913987,0,138071342,0,118270448,0,2108361,0,7473642,0,408472,0,222088,0,1339424,0,1252182,0,362700,0,68205,0,318860,0,0,0,281017,0,272033,0,615693,1,7551,0,5070665,0,5659823,0,5896189,0,5896189,0,0,0,5655981,0,202399,0,42680,0,56264,1,972,0,721,0,101762,0,32098,1,33401,1,1303,1,5711,1,5738,1,27,1,1926,1,1534,1,392
2013,4,42,7,0,22830,0,54158327,0,8330574,0,16476177,0,180016,0,16076748,1,31859,1,8611,0,2555234,0,888241,1,70018,0,2671083,0,18955296,0,13633888,1,510,1,510,0,468012,0,1812670,0,773896,0,401603,0,54158327,0,13909800,0,4109737,0,4284760,0,2702416,0,5159077,0,909133,0,23083404,0,1332778,0,2489396,0,20486142,0,1224913,0,218119931,0,216694772,0,4092,0,188299,0,1232768,0,208377327,0,169553780,0,4560410,0,12915048,0,814080,0,267884,0,2898299,0,4063093,0,552539,0,116956,0,772346,0,0,0,680957,0,460654,0,903720,1,6913,0,9810648,0,9742604,0,10073454,0,10073454,0,0,0,9738512,0,296120,0,36009,0,44049,1,2,0,2385,0,213675,0,24365,0,26055,1,1690,1,14457,1,16619,1,2161,1,2573,1,2573,0,0
2013,4,42,6,0,14732,0,10482667,0,1931138,0,2662143,1,5498,0,3470439,0,0,0,4,0,329030,0,436930,1,83942,0,125521,0,3597395,0,2685370,1,14,0,0,0,177008,0,305122,0,209823,0,264672,0,10482667,0,3135252,0,638577,0,558305,0,848656,0,1075621,0,64740,0,4161516,0,314768,0,946773,0,3287341,0,387367,0,46457021,0,46287718,0,0,1,32654,0,136649,0,43952461,0,34743205,0,1401293,0,2987482,0,133598,0,53070,0,805171,0,490654,0,106522,0,10616,0,131679,0,0,0,277253,0,79630,0,179249,1,826,0,2552213,0,2504560,0,2701580,0,2701580,0,0,0,2504560,0,196676,1,2630,0,3876,1,77,1,-6708,1,196801,1,262,1,262,0,0,1,82,1,82,0,0,0,0,0,0,0,0
2013,4,42,5,0,14970,0,5542622,0,1620965,0,1094371,1,150,0,1389065,0,0,0,0,0,332814,1,124062,0,0,1,234649,0,2446487,0,1884392,0,0,0,0,1,35628,0,271362,0,183260,1,61020,0,5542622,0,858036,0,155790,0,288511,0,506208,0,605204,1,31599,0,3097272,0,624912,0,1577753,0,1097233,1,202626,0,21233045,0,21070461,1,890,1,33317,0,128377,0,19424920,0,13963616,0,1257793,0,1196672,0,87195,0,16197,0,360001,0,322635,0,66702,0,18037,0,76735,0,0,0,221053,0,58852,0,71018,0,0,0,1708414,0,1808125,0,1883865,0,1883865,0,0,0,1807235,0,72111,1,2655,0,4608,0,0,0,0,1,64847,1,4519,1,4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,42,4,0,20929,0,3826513,0,1308265,0,410243,0,0,0,845635,0,0,0,0,0,191360,1,203395,0,0,1,64889,0,2138918,0,1507375,0,0,0,0,1,48441,0,214695,0,105424,0,13470,0,3826513,0,518572,0,142258,0,352073,0,565563,0,323605,1,85927,0,1838515,0,380877,0,552583,0,971901,1,66846,0,27143180,0,26848953,1,111,1,7360,0,286757,0,25149169,0,18950864,0,1209777,0,1609661,0,66816,1,22445,0,461092,0,274693,0,36189,0,5693,0,150379,0,0,0,119193,0,91581,0,101850,0,0,0,2048937,0,1994011,0,2005316,0,2005316,0,0,0,1993900,0,4310,1,310,0,1596,0,0,1,231,1,2173,1,7105,1,7105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,42,3,0,57858,0,1887885,0,845737,0,150420,0,0,0,233824,0,0,0,0,0,94591,0,131948,0,0,1,12595,0,1567868,0,1308844,0,0,0,0,0,0,0,395892,0,258140,0,21995,0,1887885,0,137050,0,118678,0,217284,0,804297,0,215855,0,73473,0,321248,0,205610,0,344931,0,-228174,1,1119,0,21827415,0,21787767,0,0,1,9364,0,30283,0,19562441,0,13972370,0,1375928,0,929605,0,65986,1,4698,0,399550,0,308710,0,45150,0,22574,0,78822,0,0,0,78484,0,109419,0,74435,1,83,0,2096627,0,2264973,0,2266578,0,2266578,0,0,0,2264973,0,279,1,73,0,207,0,0,0,0,0,0,1,1236,1,1236,0,0,1,90,1,90,0,0,0,0,0,0,0,0
2013,4,42,2,0,19448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9056570,0,8520270,0,0,0,153284,0,383016,0,8077631,0,6120351,0,216208,0,651275,0,16737,0,68707,0,163925,0,127165,0,26402,0,6779,0,37206,0,0,0,15284,0,8860,0,34755,0,0,0,583977,0,978939,0,1964561,0,1964561,0,0,0,978939,0,985621,0,280,0,1460,0,0,1,-80,1,983961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,42,1,0,161850,0,350173868,0,38656677,0,95584241,0,1421600,0,115574816,0,68812,0,957567,0,16023507,0,3302622,0,493278,0,21266146,0,99324759,0,62799023,0,283135,0,108689,0,3917936,0,16307661,0,3998700,0,6740723,0,350173868,0,76602587,0,35410597,0,26759978,0,13435054,0,42657655,0,6027293,0,149280705,0,5448473,0,15458156,0,135463450,0,7089375,0,1219285839,0,1210394563,0,52973,0,1203745,0,7634559,0,1169050690,0,989606862,0,18344162,0,64136988,0,3302629,0,1156680,0,12149854,0,12693405,0,3331805,0,994106,0,6238146,0,96,0,4674518,0,2524012,0,5635570,0,41038,0,44220820,0,50235150,0,53337627,0,53383946,1,46319,0,50182176,0,3012447,0,522527,0,587973,0,68312,0,5836,0,1827799,0,144268,0,167117,0,22849,0,-1265,0,107053,0,108317,0,20331,0,13559,0,6704
2013,4,44,12,0,201,0,70079415,0,4629747,0,7949711,0,160198,0,17152186,0,66169,0,34928,0,3334132,0,279952,0,50797,0,11934660,0,35295753,0,18234255,0,862,0,862,0,4784792,0,1838933,0,434636,0,1556746,0,70079415,0,8382876,0,6997291,0,6571328,0,849839,0,11399736,0,6476998,0,29401347,0,1029442,0,2151435,0,28276735,0,2056265,0,185310473,0,181654270,0,47470,0,129002,0,3479732,0,178353201,0,144006089,0,557057,0,13744080,0,949149,0,123274,0,2647138,0,2586101,0,542941,0,106351,0,2457023,0,2643,0,1881518,0,425078,0,1368619,0,10259,0,6945880,0,6957271,0,7387422,0,7387422,0,0,0,6909802,0,385926,0,36398,0,258251,0,1147,0,3398,0,86732,0,83596,0,84929,0,1334,0,8099,0,10094,0,1996,0,1864,0,0,0,1864
2013,4,44,11,0,339,0,22921516,0,2420535,0,2967538,0,31957,0,9592669,0,0,0,3324,0,831650,0,211381,0,50111,0,1411830,0,8138636,0,4522196,0,562,0,485,0,729044,0,786388,0,164615,0,497102,0,22921516,0,2353584,0,7509150,0,1676453,0,902438,0,2477152,0,334241,0,7668498,0,247132,0,801524,0,6867339,0,247497,0,76498084,0,75144527,0,3149,0,38845,0,1311563,0,74374062,0,63059077,0,392232,0,4363285,0,261408,0,29485,0,920458,0,771888,0,209262,0,49742,0,555873,0,8,0,726208,0,82803,0,452830,0,1423,0,2498078,0,2124022,0,2213064,0,2213064,0,0,0,2120872,0,84437,0,15150,0,36145,0,1230,0,723,0,31190,0,5511,0,20918,0,15407,0,2243,0,5132,0,2889,0,2130,0,598,0,1532
2013,4,44,10,0,1158,0,39121017,0,4402220,0,5032766,0,60670,0,19602056,0,0,1,15538,0,1343141,0,303517,1,44158,0,1326745,0,10718333,0,6105378,0,0,0,0,0,826182,0,1454646,0,329268,0,547029,0,39121017,0,3024609,0,16827720,0,2461445,0,1464567,0,4036448,0,573709,0,10732518,0,1053791,0,1829864,0,8370406,0,521543,0,131073626,0,128135499,0,2050,0,79070,0,2857008,0,127845562,0,109158580,0,697787,0,7671785,0,346265,0,49580,0,1557972,0,1137647,0,366307,0,102617,0,692426,1,102,0,1320753,0,84405,0,578031,0,9569,0,4071736,0,3228064,0,3512555,0,3512555,0,0,0,3226015,0,270507,0,11096,0,46000,1,695,0,1156,0,211560,0,16820,0,22463,1,5643,0,-787,0,1693,1,2480,0,72,0,0,0,72
2013,4,44,9,0,3946,0,60718714,0,6542050,0,7724971,0,63351,0,34142554,0,0,1,1554,0,1413635,0,685345,1,27048,0,1640080,0,14013988,0,8382360,1,4008,1,705,0,831384,0,2171317,0,679319,0,646514,0,60718714,0,5084712,0,28465368,0,3319502,0,2729590,0,4834541,0,551056,0,15733944,0,1576006,0,3109778,0,11831570,0,783411,0,227352554,0,222371955,0,3660,0,74851,0,4902088,0,222596443,0,192127336,0,1622631,0,12532892,0,504174,0,91242,0,2621332,0,1892058,0,623895,0,129892,0,743693,1,210,0,2266248,0,158216,0,1016337,0,7724,0,6258562,0,4756111,0,4900595,0,4900595,0,0,0,4752451,0,137876,0,12593,0,85037,1,666,0,8894,0,30687,0,5643,0,10229,0,4586,0,4624,1,5292,1,668,1,1916,1,195,1,1721
2013,4,44,8,0,4871,0,34329554,0,4619772,0,4464851,0,32025,0,17953366,0,0,0,0,0,1086670,0,495877,0,0,0,907588,0,8320333,0,5149794,0,0,0,0,0,556729,0,1397303,0,548327,0,257212,0,34329554,0,3393258,0,11634675,0,1821870,0,1428265,0,3030011,0,547059,0,12474416,0,1347216,0,1934016,0,9637868,0,444685,0,108570632,0,106868212,1,251,0,51837,0,1650333,0,104823959,0,87190946,0,942953,0,6713575,0,337489,0,66906,0,1517829,0,1102084,0,461402,0,79977,0,343851,0,0,0,1240532,0,70845,0,468379,1,38,0,4287152,0,3746674,0,3985273,0,3985273,0,0,0,3746423,0,230856,0,40810,0,30868,1,619,1,12927,0,145632,0,7099,1,7121,1,22,1,896,1,1674,1,778,0,0,0,0,0,0
2013,4,44,7,0,24923,0,52345492,0,7461951,0,6264975,0,31612,0,22799381,0,0,0,0,0,1701057,0,685677,1,88277,0,2009119,0,21718047,0,14603940,0,0,0,0,0,1776016,0,3199044,0,1485928,0,763428,0,52345492,0,7312660,0,6603517,0,4775888,0,3443634,0,9425121,0,508051,0,20276621,0,1489522,0,3158860,0,16099285,0,471046,0,195233697,0,193095837,1,1960,0,100322,0,2035578,0,188444428,0,148384789,0,4046131,0,14239260,0,785021,0,178058,0,3429718,0,2634121,0,810024,0,196207,0,869697,0,0,0,1692293,0,268458,0,964275,1,563,0,9945812,0,6789269,0,7160141,0,7161475,0,1334,0,6787310,0,348288,0,37192,0,52781,1,3,1,-680,0,258991,0,17595,0,18074,1,479,1,6948,1,7112,1,164,0,36,0,0,0,36
2013,4,44,6,0,27285,0,18894223,0,3724515,0,1720304,1,50962,0,7410464,1,987,1,14105,0,717102,0,346458,0,0,0,550915,0,9471190,0,6728180,0,0,0,0,0,552873,0,1659678,0,769139,0,273916,0,18894223,0,2756758,0,734817,0,1031499,0,2708930,0,2985823,0,208023,0,8468374,0,933995,0,2058730,0,5965898,0,490250,0,85015266,0,83986629,1,1,0,65202,0,963435,0,81882660,0,65694253,0,2157273,0,5209674,0,286140,0,47832,0,1695325,0,1408877,0,231043,0,94213,0,400349,0,0,0,607336,0,104385,0,250907,0,0,0,3695053,0,3132606,0,3157822,0,3162227,1,4404,0,3132606,0,21741,1,7941,0,12743,0,0,1,-1168,1,2225,0,-420,1,11219,1,11639,1,3896,1,3896,0,0,0,0,0,0,0,0
2013,4,44,5,0,33801,0,11998426,0,2846600,0,864396,1,5309,0,4350985,0,0,0,0,0,341782,0,619847,0,0,1,292582,0,5273270,0,3661784,0,0,0,0,0,254325,0,1159715,0,672577,0,334593,0,11998426,0,1342190,0,605095,0,1081863,0,2009387,0,1620026,0,93844,0,5246021,0,611227,0,753017,0,3953150,1,71374,0,66888137,0,66494266,0,0,1,23445,0,370426,0,64445175,0,50954748,0,1535287,0,3274325,0,266615,0,45926,0,1890995,0,1028210,0,168300,0,68290,0,248900,0,0,0,445023,0,26177,0,76741,0,0,0,4415639,0,2442961,0,2484315,0,2484315,0,0,0,2442961,0,38535,1,1937,0,4940,0,0,0,0,1,31659,1,2818,1,2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,44,4,0,58611,0,9650448,0,2197030,0,438672,0,0,0,4052519,0,0,0,0,0,174434,0,303826,0,0,1,148636,0,6127746,0,4698258,0,0,0,0,0,131995,0,1386571,0,740413,0,127689,0,9650448,0,1092476,0,426743,0,568718,0,2033044,0,1161509,0,249039,0,4118919,0,775323,0,944295,0,2502161,1,102861,0,60575406,0,60122942,0,0,1,38359,0,414105,0,58082128,0,44203320,0,1798920,0,3468550,0,272599,0,17837,0,2177394,0,1155144,0,143342,0,84518,0,236110,0,0,0,494196,0,24333,0,121083,0,0,0,3884784,0,2493278,0,2501140,0,2501140,0,0,0,2493278,0,5139,1,18,0,5122,0,0,0,0,0,0,1,2722,1,3274,1,552,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,44,3,0,80954,0,2818586,0,776411,0,133958,1,110,0,1200936,0,0,0,0,0,74252,0,88885,0,0,1,4771,0,2866108,0,2494115,0,0,0,0,1,1667,0,537168,0,428881,0,57536,0,2818586,0,500413,0,110948,0,523271,0,1174181,0,372608,0,103022,0,34144,0,396063,0,713838,0,-843449,1,232309,0,35831414,0,35358420,0,0,1,33164,0,439830,0,33434510,0,23576076,0,1538119,0,2052878,0,160927,0,12342,0,1517611,0,659780,0,69774,0,21967,0,119393,0,0,0,326943,0,46425,0,87905,1,45520,0,3198849,0,2396904,0,2588254,0,2588254,0,0,0,2396904,0,162530,1,4,0,311,0,0,1,-169,1,162384,1,28820,1,28820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,44,2,0,25439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10711965,0,10308562,0,0,0,131311,0,272091,0,9798465,0,7370618,0,242688,0,615880,0,23911,0,2293,0,384348,0,160104,0,43692,0,5430,0,34692,0,0,0,57165,1,13702,0,27658,1,1276,0,815011,0,913500,0,1439953,0,1439953,0,0,0,913500,0,527065,0,0,0,1922,0,998,0,0,1,524145,1,-52,0,0,1,52,0,-559,0,0,0,559,0,70,0,70,0,0
2013,4,44,1,0,261529,0,322877392,0,39620829,0,37562141,0,436193,0,138257115,1,67155,0,69449,0,11017856,0,4020765,0,260392,0,20226925,0,121943404,0,74580259,1,5432,1,2053,0,10445007,0,15590763,0,6253101,0,5061765,0,322877392,0,35243536,0,79915325,0,23831836,0,18743876,0,41342976,0,9645042,0,114154801,0,9459718,0,17455359,0,92660964,0,5421240,0,1183061254,0,1163541118,0,58540,0,765407,0,18696189,0,1144080593,0,935725832,0,15531077,0,73886185,0,4193699,0,664774,0,20360119,0,14536014,0,3669983,0,939203,0,6702007,1,2963,0,11058214,0,1304827,0,5412766,0,76372,0,50016557,0,38980662,0,41330534,0,41336272,1,5739,0,38922122,0,2212900,0,163138,0,534119,0,5358,0,25080,0,1485205,0,170152,0,209866,0,39713,0,25359,0,34894,0,9535,0,6088,1,863,0,5226
2013,4,48,12,0,71,0,24194057,0,1653992,0,3454709,0,92564,0,685529,0,6591,0,0,0,1300532,0,268783,0,0,0,2947920,0,22937151,0,10482133,0,4517,0,1261,0,535507,0,318765,0,130987,0,787003,0,24194057,0,1093400,0,1034993,0,1535739,0,19193,0,7083757,0,790237,0,12636738,0,116766,0,1468891,0,11378393,0,327312,0,27348448,0,26355108,0,1059,0,595413,0,396868,0,25274680,0,7667349,0,130259,0,4090209,0,735915,0,25772,0,1746792,0,647663,0,275050,0,34559,0,1856555,0,124,0,51077,0,119172,0,769451,0,62,0,7124672,0,2073767,0,2262905,0,2265255,0,2350,0,2072708,0,126717,0,56597,0,28323,0,873,0,12111,0,28814,0,50959,0,56620,0,5660,0,12521,0,12530,0,10,0,120,0,120,0,0
2013,4,48,11,0,72,0,5193498,0,543616,0,1099842,0,12182,0,187023,0,0,0,1264,0,212784,0,63445,0,461,0,465900,0,4951915,0,2563036,0,1935,0,0,0,155667,0,114080,0,39213,0,9996,0,5193498,0,561429,0,344514,0,282053,0,79861,0,1223601,0,90934,0,2611108,0,60345,0,342022,0,2277610,0,68869,0,8796097,0,8647116,0,787,0,83522,0,64672,0,8342546,0,4048098,0,88152,0,1015199,0,137904,0,6408,0,311355,0,240436,0,56887,0,6184,0,433469,0,0,0,14839,0,22342,0,170044,0,313,0,1790915,0,453551,0,531555,0,531555,0,0,0,452763,0,62553,0,2363,0,6755,0,4649,0,695,0,48091,0,1458,0,4487,0,3029,0,14781,0,14831,0,51,0,239,0,239,0,0
2013,4,48,10,0,179,0,6115516,0,625433,0,1544532,0,35257,0,184983,0,0,0,0,0,426803,0,128232,0,0,0,686618,0,5686503,0,3379881,1,2205,1,64,0,68266,0,93524,0,23114,0,106733,0,6115516,0,621550,0,571321,0,430956,0,164339,0,1509709,0,29328,0,2788314,0,212736,0,627827,0,2110351,0,162601,0,12240181,0,12023415,1,98,0,54677,0,161990,0,11646511,0,6314353,0,151608,0,1550331,0,201961,0,10593,0,458900,0,318557,0,82481,0,11021,0,492449,1,51,0,28522,0,54002,0,191079,1,996,0,1779608,0,593670,0,632905,0,632905,0,0,0,593572,0,31423,0,5847,0,21961,0,0,1,325,0,3290,0,5012,0,5337,1,325,1,2898,1,2898,0,0,1,880,1,880,0,0
2013,4,48,9,0,493,0,7515375,0,901704,0,2450872,0,20770,0,89056,0,0,1,37667,0,336319,0,232028,1,1342,0,526068,0,6681220,0,4052093,1,815,1,769,0,107572,0,197258,0,58342,0,85427,0,7515375,0,1058510,0,597093,0,628027,0,236132,0,1606038,0,129461,0,3260113,0,62275,0,1446412,0,1965767,0,214341,0,19608003,0,19193242,0,2859,0,130596,0,281306,0,18606514,0,8877664,0,287374,0,3155196,0,248353,0,12704,0,792699,0,488550,0,107311,0,16398,0,633796,0,0,0,35087,0,117992,0,410763,1,958,0,3421670,0,1001489,0,1014164,0,1014164,0,0,0,998630,0,17495,0,2936,0,11432,1,6,0,-591,0,3712,1,-627,1,6279,1,6906,0,-1334,0,0,0,1334,0,0,0,0,0,0
2013,4,48,8,0,943,0,6756343,0,919101,0,1931962,0,23891,1,23078,0,0,1,1144,0,279502,0,324384,0,0,0,258091,0,6474946,0,3714432,0,0,0,0,1,25123,0,173271,0,27203,0,111269,0,6756343,0,633239,0,795510,0,489839,1,556267,0,1674435,1,24214,0,2582840,0,10258,0,540610,0,2044116,1,12144,0,17491397,0,17345951,1,1902,0,82963,0,60582,0,16467400,0,7466207,0,303062,0,2307267,0,289304,0,14054,0,846457,0,523633,0,96207,0,5262,0,721371,0,0,0,29896,0,30685,0,404201,1,1448,0,3428346,0,1023998,0,1019893,0,1019893,0,0,0,1022096,0,-2385,1,425,0,4494,0,0,1,-7966,1,663,1,182,1,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
